interface,received-bytes,received-packets,received-errs,received-drop,received-fifo,received-frame,received-compressed,received-multicast,sent-bytes,sent-packets,sent-errs,sent-drop,sent-fifo,sent-colls,sent-carrier,sent-compressed,device,app,app_details,is_record,is_wireless,repetition
p2p-wlan0-0,3768441,66833,0,0,0,0,0,28,204128664,135733,0,54,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3063982010,2589134,0,0,0,0,0,3397,614460177,1229418,0,341,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3768441,66833,0,0,0,0,0,28,204128664,135733,0,54,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3070102690,2595327,0,0,0,0,0,3397,616395151,1233350,0,342,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3768441,66833,0,0,0,0,0,28,204128664,135733,0,54,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3076631248,2601305,0,0,0,0,0,3408,618471849,1237184,0,344,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3768441,66833,0,0,0,0,0,28,204128664,135733,0,54,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3080816262,2605953,0,0,0,0,0,3429,620195030,1240477,0,346,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3822781,67878,0,0,0,0,0,28,207372107,137877,0,56,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3090796896,2615753,0,0,0,0,0,3448,623477132,1246901,0,349,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3919976,68979,0,0,0,0,0,28,210624828,140051,0,56,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3100855355,2625476,0,0,0,0,0,3465,626646412,1252953,0,349,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3920004,68980,0,0,0,0,0,28,210624870,140052,0,56,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3105487757,2630242,0,0,0,0,0,3477,628749873,1256704,0,350,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3920004,68980,0,0,0,0,0,28,210624870,140052,0,56,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3110102197,2634832,0,0,0,0,0,3489,630441166,1259908,0,351,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3920004,68980,0,0,0,0,0,28,210624870,140052,0,56,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3115402797,2640028,0,0,0,0,0,3497,632659491,1263989,0,351,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3920004,68980,0,0,0,0,0,28,210624870,140052,0,56,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3124856783,2648773,0,0,0,0,0,3509,635477359,1269938,0,351,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3920004,68980,0,0,0,0,0,28,210624870,140052,0,56,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3132276112,2655746,0,0,0,0,0,3509,637809329,1274192,0,351,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3920004,68980,0,0,0,0,0,28,210624870,140052,0,56,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3144497547,2668218,0,0,0,0,0,3551,641819321,1282392,0,354,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3920004,68980,0,0,0,0,0,28,210624870,140052,0,56,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3154234713,2678376,0,0,0,0,0,3561,645331285,1289309,0,357,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3975904,70055,0,0,0,0,0,28,213869828,142197,0,57,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3165587811,2690889,0,0,0,0,0,3583,649522336,1297839,0,360,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4030584,71107,0,0,0,0,0,28,217113313,144342,0,59,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3170350192,2696672,0,0,0,0,0,3606,651755424,1301868,0,360,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4030612,71108,0,0,0,0,0,28,217113355,144343,0,59,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3180519267,2705954,0,0,0,0,0,3617,654825649,1307858,0,361,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4030612,71108,0,0,0,0,0,28,217113355,144343,0,59,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3188104009,2713300,0,0,0,0,0,3617,657598584,1312895,0,365,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4030612,71108,0,0,0,0,0,28,217113355,144343,0,59,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3193056730,2717648,0,0,0,0,0,3617,658899468,1315515,0,365,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4030612,71108,0,0,0,0,0,28,217113355,144343,0,59,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3201339518,2725700,0,0,0,0,0,3638,661567605,1320245,0,366,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4030612,71108,0,0,0,0,0,28,217113355,144343,0,59,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3207664235,2732014,0,0,0,0,0,3649,663880009,1325001,0,368,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4030612,71108,0,0,0,0,0,28,217113355,144343,0,59,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3211452878,2735691,0,0,0,0,0,3649,665085531,1327312,0,369,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4085628,72166,0,0,0,0,0,28,220355285,146486,0,62,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3218260368,2742010,0,0,0,0,0,3665,667223185,1331596,0,369,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4085628,72166,0,0,0,0,0,28,220355285,146486,0,62,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3224804489,2748520,0,0,0,0,0,3676,669364943,1335962,0,369,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4085656,72167,0,0,0,0,0,28,220355327,146487,0,62,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3230797131,2754280,0,0,0,0,0,3689,671213409,1339535,0,370,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4085656,72167,0,0,0,0,0,28,220355327,146487,0,62,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3242675652,2765728,0,0,0,0,0,3713,675162492,1347283,0,372,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4085656,72167,0,0,0,0,0,28,220355327,146487,0,62,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3249683307,2772804,0,0,0,0,0,3723,677369032,1351673,0,373,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4085656,72167,0,0,0,0,0,28,220355327,146487,0,62,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3256825936,2780498,0,0,0,0,0,3723,680006146,1357115,0,373,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4085656,72167,0,0,0,0,0,28,220355327,146487,0,62,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3263374281,2787274,0,0,0,0,0,3740,682834428,1362899,0,375,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4085656,72167,0,0,0,0,0,28,220355327,146487,0,62,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3272222962,2795827,0,0,0,0,0,3752,685887237,1368841,0,378,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4140308,73218,0,0,0,0,0,28,223600285,148632,0,63,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,3281641000,2804991,0,0,0,0,0,3764,688764230,1374742,0,380,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4140336,73219,0,0,0,0,0,28,223600327,148633,0,63,0,0,0,0,clumsy-dropchance-0.025,Quest-Pro,BeatSaber,False,False,PopStars-Medium
