interface,received-bytes,received-packets,received-errs,received-drop,received-fifo,received-frame,received-compressed,received-multicast,sent-bytes,sent-packets,sent-errs,sent-drop,sent-fifo,sent-colls,sent-carrier,sent-compressed,device,app,app_details,is_record,is_wireless,repetition
p2p-wlan0-0,2947863,53593,0,0,0,0,0,26,164678976,109637,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2024189697,1617459,0,0,0,0,0,1766,347090558,601911,0,179,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2947863,53593,0,0,0,0,0,26,164678976,109637,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2027103694,1623224,0,0,0,0,0,1769,349110906,605953,0,180,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2947863,53593,0,0,0,0,0,26,164678976,109637,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2028624392,1625385,0,0,0,0,0,1779,349235909,607212,0,181,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2947863,53593,0,0,0,0,0,26,164678976,109637,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2036641355,1639233,0,0,0,0,0,1827,350104020,615379,0,181,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2947863,53593,0,0,0,0,0,26,164678976,109637,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2039093637,1643438,0,0,0,0,0,1853,350330506,617858,0,182,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2947863,53593,0,0,0,0,0,26,164678976,109637,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2043883036,1651918,0,0,0,0,0,1871,350755238,622731,0,182,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,2994875,53641,0,0,0,0,0,26,164684829,109659,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2046794349,1657180,0,0,0,0,0,1907,351072996,625790,0,183,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3038872,53686,0,0,0,0,0,26,164691054,109687,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2052960215,1666989,0,0,0,0,0,1948,351630117,631470,0,185,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3038900,53687,0,0,0,0,0,26,164691096,109688,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2058755173,1675583,0,0,0,0,0,1969,352072934,636403,0,187,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3038900,53687,0,0,0,0,0,26,164691096,109688,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2062968106,1682885,0,0,0,0,0,2009,352453879,640663,0,189,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3038900,53687,0,0,0,0,0,26,164691096,109688,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2067820481,1690549,0,0,0,0,0,2037,353010885,645124,0,190,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3038900,53687,0,0,0,0,0,26,164691096,109688,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2072015054,1698050,0,0,0,0,0,2074,353401072,649492,0,191,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3038900,53687,0,0,0,0,0,26,164691096,109688,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2077284085,1707485,0,0,0,0,0,2107,353881868,655015,0,194,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3039376,53695,0,0,0,0,0,26,164717379,109710,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2081373080,1714140,0,0,0,0,0,2118,354239736,658933,0,194,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3039404,53696,0,0,0,0,0,26,164718935,109712,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2085376111,1720292,0,0,0,0,0,2155,354569075,662522,0,195,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3059888,54073,0,0,0,0,0,26,165793875,110422,0,31,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2088973888,1726112,0,0,0,0,0,2176,354873351,665820,0,195,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3102972,54898,0,0,0,0,0,26,168308671,112084,0,32,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2092677709,1732775,0,0,0,0,0,2203,355210760,669646,0,195,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3199884,56755,0,0,0,0,0,26,173960433,115817,0,34,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,2096687302,1739799,0,0,0,0,0,2214,355837042,673831,0,196,0,0,0,0,clumsy-dropchance-0.05,Quest-Pro,BeatSaber,False,False,PopStars-Medium
