interface,received-bytes,received-packets,received-errs,received-drop,received-fifo,received-frame,received-compressed,received-multicast,sent-bytes,sent-packets,sent-errs,sent-drop,sent-fifo,sent-colls,sent-carrier,sent-compressed,device,app,app_details,is_record,is_wireless,repetition
wlan0,5632725081,4339180,0,0,0,0,0,1992,371860372,1064938,0,332,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5635747956,4345709,0,0,0,0,0,2014,373834667,1070139,0,332,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5638452496,4352757,0,0,0,0,0,2024,376236261,1076516,0,334,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5639853844,4356721,0,0,0,0,0,2024,377468306,1080077,0,334,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5641150187,4359801,0,0,0,0,0,2034,378421682,1082565,0,334,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5644341808,4366376,0,0,0,0,0,2035,380394173,1087872,0,337,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5647218460,4371350,0,0,0,0,0,2035,381866684,1091856,0,338,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5648340258,4373811,0,0,0,0,0,2035,382614789,1093947,0,338,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5649583585,4376765,0,0,0,0,0,2035,383541204,1096369,0,338,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5654875060,4388672,0,0,0,0,0,2071,387139849,1106111,0,342,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5657386598,4393599,0,0,0,0,0,2078,388603458,1110022,0,342,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3787637,64821,0,0,0,0,0,26,201045244,133675,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5658828789,4396247,0,0,0,0,0,2087,389359445,1112073,0,344,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3839445,65808,0,0,0,0,0,26,204102769,135696,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5663146869,4407105,0,0,0,0,0,2088,392990685,1121642,0,346,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891289,66805,0,0,0,0,0,26,207140613,137704,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5665103798,4411870,0,0,0,0,0,2089,394454262,1125677,0,348,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891317,66806,0,0,0,0,0,26,207140655,137705,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5666564789,4415133,0,0,0,0,0,2102,395428483,1128310,0,351,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5671263343,4424892,0,0,0,0,0,2124,398346221,1136116,0,353,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5672316380,4426672,0,0,0,0,0,2124,398864119,1137483,0,353,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5677073426,4436132,0,0,0,0,0,2134,401757087,1145078,0,354,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5678121626,4438597,0,0,0,0,0,2135,402505226,1147107,0,355,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5680221855,4442854,0,0,0,0,0,2135,403942299,1150843,0,355,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5684114657,4452259,0,0,0,0,0,2152,406873670,1158752,0,359,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5685242586,4454706,0,0,0,0,0,2152,407606601,1160800,0,359,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5686245735,4457156,0,0,0,0,0,2162,408344841,1162737,0,359,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5688370420,4462068,0,0,0,0,0,2173,409817008,1166742,0,360,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5690600056,4467068,0,0,0,0,0,2184,411288671,1170843,0,361,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5695422972,4478359,0,0,0,0,0,2192,414911873,1180541,0,364,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5697115143,4482278,0,0,0,0,0,2194,416101410,1183765,0,365,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5698998183,4485725,0,0,0,0,0,2204,417094693,1186434,0,366,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5701074305,4490217,0,0,0,0,0,2215,418558070,1190184,0,367,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5702268347,4493383,0,0,0,0,0,2225,419527584,1192850,0,367,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5703971557,4497332,0,0,0,0,0,2227,420758494,1195956,0,371,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5706389699,4503120,0,0,0,0,0,2236,422471698,1200640,0,372,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5708547186,4507423,0,0,0,0,0,2237,423700628,1203940,0,375,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5710189071,4510642,0,0,0,0,0,2238,424657882,1206557,0,377,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3891345,66807,0,0,0,0,0,26,207140697,137706,0,65,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5715919631,4516755,0,0,0,0,0,2246,426337140,1210670,0,377,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5813825228,4623294,0,0,0,0,0,2437,470098881,1290866,0,393,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5818091277,4627930,0,0,0,0,0,2437,471341350,1294118,0,393,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5820234811,4630213,0,0,0,0,0,2438,471996516,1295667,0,393,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5822549372,4632780,0,0,0,0,0,2438,472700066,1297418,0,393,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5825101319,4635343,0,0,0,0,0,2449,473398719,1299043,0,393,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5827630269,4638080,0,0,0,0,0,2460,474111496,1300932,0,393,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5830337601,4640823,0,0,0,0,0,2460,474978513,1302907,0,394,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5834976633,4645573,0,0,0,0,0,2484,476411878,1306192,0,395,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5840650566,4651794,0,0,0,0,0,2495,478288745,1310915,0,397,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5843340129,4654404,0,0,0,0,0,2495,478985560,1312504,0,398,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,3995921,68819,0,0,0,0,0,26,213214954,141723,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5850928576,4662296,0,0,0,0,0,2496,481102258,1317931,0,400,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4027611,68854,0,0,0,0,0,26,213220597,141742,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5856577218,4668152,0,0,0,0,0,2498,482733543,1322067,0,402,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4027611,68854,0,0,0,0,0,26,213220597,141742,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5861023611,4672948,0,0,0,0,0,2509,484287154,1325655,0,402,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4027639,68855,0,0,0,0,0,26,213220639,141743,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5865104483,4679559,0,0,0,0,0,2526,486601344,1331530,0,406,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4027639,68855,0,0,0,0,0,26,213220639,141743,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5868329572,4685266,0,0,0,0,0,2533,488528644,1336467,0,408,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4027639,68855,0,0,0,0,0,26,213220639,141743,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5871966254,4690229,0,0,0,0,0,2544,489992620,1340296,0,409,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4037207,69039,0,0,0,0,0,26,213782428,142115,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5873128361,4693381,0,0,0,0,0,2544,490940227,1342972,0,409,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4081303,69887,0,0,0,0,0,26,216325275,143795,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5874787128,4697407,0,0,0,0,0,2544,492202406,1346236,0,410,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4119835,70628,0,0,0,0,0,26,218617566,145310,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5876104456,4701081,0,0,0,0,0,2545,493423258,1349720,0,412,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134135,70903,0,0,0,0,0,26,219427663,145846,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5878421504,4706978,0,0,0,0,0,2557,495155326,1354706,0,413,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134135,70903,0,0,0,0,0,26,219427663,145846,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5880747043,4712167,0,0,0,0,0,2569,496745128,1358984,0,414,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5884514108,4719754,0,0,0,0,0,2575,498954249,1365133,0,414,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5889070340,4730666,0,0,0,0,0,2585,502560081,1374721,0,420,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5890501043,4733546,0,0,0,0,0,2585,503328845,1376817,0,421,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5892047225,4737924,0,0,0,0,0,2585,504790845,1380747,0,421,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5895718607,4746298,0,0,0,0,0,2608,507254504,1387801,0,423,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5898973757,4752060,0,0,0,0,0,2619,508923742,1392234,0,426,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5900257154,4755500,0,0,0,0,0,2628,510139710,1395162,0,428,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5901828423,4759534,0,0,0,0,0,2640,511385076,1398616,0,429,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5902930564,4762031,0,0,0,0,0,2640,512261977,1400712,0,429,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5903516444,4763904,0,0,0,0,0,2640,512841791,1402260,0,429,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5904311465,4766330,0,0,0,0,0,2640,513604532,1404320,0,429,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5908290121,4776487,0,0,0,0,0,2641,516752693,1413249,0,431,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5909104831,4778372,0,0,0,0,0,2652,517277890,1414712,0,432,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5910381713,4781321,0,0,0,0,0,2663,518143392,1416995,0,432,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5913007100,4787987,0,0,0,0,0,2677,520234707,1422926,0,433,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5915385850,4793532,0,0,0,0,0,2679,521904471,1427252,0,433,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5917792467,4798660,0,0,0,0,0,2690,523400594,1431406,0,434,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5922646117,4807879,0,0,0,0,0,2692,526085397,1438655,0,437,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5924930586,4813310,0,0,0,0,0,2692,527786292,1443032,0,438,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5927331293,4819663,0,0,0,0,0,2714,529866491,1448484,0,440,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
wlan0,5928777109,4823051,0,0,0,0,0,2725,530854641,1451223,0,441,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
p2p-wlan0-0,4134163,70904,0,0,0,0,0,26,219427705,145847,0,66,0,0,0,0,clumsy-dropchance-0.01,Quest-Pro,BeatSaber,False,False,PopStars-Medium
